DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,YearBuilt,NumBuildings,NmbFloors,PropertyGFATotal,PropertyGFAParking,GFABuilding_s,All_UseTypes,Largest_UseType,LargestUseType_GFA,Second_UseType,SecondUseType_GFA,Third_UseType,ThirdUseType_GFA,ENERGYSTARScore,SiteEUI_kBtu_sf,SiteEUIWN_kBtu_sf,SourceEUI_kBtu_sf,SourceEUIWN_kBtu_sf,SiteEnergyUse_kBtu,SiteEnergyUseWN_kBtu,SteamUse_kBtu,Electricity_kBtu,NaturalGas_kBtu,TotalGHGEmissions,GHGEmissionsIntensity
2016,NonResidential,Worship Facility,6,BALLARD,1956,1.0,2,21562,0,21562,"Pre-school/Daycare, Worship Facility",Worship Facility,21562.0,Aucun,0.0,Aucun,0.0,20.0,40.20063073926352,46.59999847,60.90000153,68.30000305,866806.0,1000251.875,0.0,189790.0,677016.0,37.28,1.73
2016,NonResidential,Other,3,CENTRAL,1959,1.0,1,25753,0,25753,Other - Entertainment/Public Assembly,Entertainment/Public Assembly,25753.0,Aucun,0.0,Aucun,0.0,,53.51337708228168,62.59999847,75.0,85.30000305,1378130.0,1612521.0,0.0,231543.0,1146587.0,62.51,2.43
2016,NonResidential,Other,3,EAST,1928,1.0,3,71280,0,71280,Other - Recreation,Recreation,71280.0,Aucun,0.0,Aucun,0.0,,319.41395903479236,325.5,556.0999756,557.2999878,22767827.0,23204450.0,0.0,7528486.0,15239341.0,861.85,12.09
2016,NonResidential,Mixed Use Property,7,DOWNTOWN,2009,1.0,19,1206670,201857,1004813,"Multifamily Housing, Office, Parking, Restaurant",Office,319361.0,Multifamily Housing,181047.0,Parking,177210.0,87.0,22.942874190955273,55.0,153.3999939,152.3999939,27684478.0,27917688.0,0.0,23343425.0,4341053.0,393.29,0.33
2016,NonResidential,Worship Facility,2,SOUTHEAST,1968,1.0,1,24200,0,24200,"Parking, Worship Facility",Worship Facility,24200.0,Aucun,0.0,Aucun,0.0,73.0,34.152438016528926,37.20000076,76.09999847,79.40000153,826489.0,900697.125,0.0,466335.0,360154.0,22.38,0.92
2016,NonResidential,Self-Storage Facility,1,DELRIDGE,1994,1.0,3,66610,0,66610,Self-Storage Facility,Self-Storage Facility,66610.0,Aucun,0.0,Aucun,0.0,,9.61382675273983,11.10000038,20.39999962,22.0,640377.0,742571.5,0.0,329414.0,310963.0,18.81,0.28
2016,NonResidential,Other,2,GREATER DUWAMISH,1950,1.0,1,36000,0,36000,"Office, Other",Other,36000.0,Aucun,0.0,Aucun,0.0,,101.27925,108.0,280.7000122,286.0,3646053.0,3823703.75,0.0,2922836.0,723217.0,58.79,1.63
2016,NonResidential,K-12 School,5,NORTHWEST,1938,1.0,2,23222,0,23222,K-12 School,K-12 School,23222.0,Aucun,0.0,Aucun,0.0,62.0,52.530488330031865,88.80000305,114.6999969,123.6999969,1219863.0,1331981.25,0.0,210763.0,1009100.0,55.06,2.37
2016,NonResidential,Mixed Use Property,3,EAST,1924,1.0,2,24476,0,24476,"Fitness Center/Health Club/Gym, Office, Other, Other - Utility, Restaurant, Retail Store",Fitness Center/Health Club/Gym,24476.0,Aucun,0.0,Aucun,0.0,,108.76180748488315,117.1999969,211.1999969,219.1000061,2662054.0,2800725.0,0.0,1077101.0,1584953.0,91.69,3.75
2016,NonResidential,Retail Store,3,EAST,1910,1.0,2,24750,0,24750,"Medical Office, Office, Retail Store",Retail Store,24750.0,Aucun,0.0,Aucun,0.0,,31.609858585858586,40.20000076,63.5,69.30000305,782344.0,906960.625,0.0,292118.0,490226.0,28.07,1.13
2016,NonResidential,K-12 School,3,EAST,1904,1.0,3,60000,0,60000,K-12 School,K-12 School,60000.0,Aucun,0.0,Aucun,0.0,52.0,60.42345,80.5,143.8999939,150.3999939,3625407.0,3928621.25,0.0,1537012.0,2088395.0,121.63,2.03
2016,NonResidential,Other,3,EAST,1954,1.0,2,46560,0,46560,Other - Entertainment/Public Assembly,Entertainment/Public Assembly,46560.0,Aucun,0.0,Aucun,0.0,,14.831572164948454,15.80000019,34.40000153,35.40000153,690558.0,734550.6875,0.0,419713.0,270845.0,17.31,0.37
2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,1980,1.0,3,30408,0,30408,"Bank Branch, Parking",Bank Branch,30408.0,Aucun,0.0,Aucun,0.0,61.0,47.37417784793475,58.79999924,180.8999939,184.6000061,1440554.0,1469861.875,0.0,1440554.0,0.0,10.04,0.33
2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,1920,1.0,3,30109,0,30109,"Office, Parking",Office,30109.0,Aucun,0.0,Aucun,0.0,89.0,48.682985153940685,56.0,124.0999985,128.6999969,1465796.0,1589657.75,0.0,949635.0,516161.0,34.03,1.13
2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,1960,1.0,2,25481,0,25481,Office,Office,25481.0,Aucun,0.0,Aucun,0.0,92.0,35.99152309563989,41.29999924,55.79999924,61.40000153,917100.0,1052797.5,0.0,219291.0,697809.0,38.59,1.51
2016,NonResidential,Small- and Mid-Sized Office,7,LAKE UNION,1912,1.0,2,27788,0,27788,"Office, Other - Restaurant/Bar",Office,27788.0,Aucun,0.0,Aucun,0.0,73.0,76.28494314092414,56.79999924,151.8999939,152.1999969,2119806.0,2127889.25,0.0,1659964.0,459842.0,35.99,1.3
2016,NonResidential,Hotel,5,NORTHWEST,1990,1.0,4,41704,8584,33120,Hotel,Hotel,41704.0,Aucun,0.0,Aucun,0.0,73.0,46.61181181661232,47.29999924,97.5,99.80000305,1943899.0,1974631.125,0.0,969192.0,974707.0,58.52,1.4
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1941,1.0,2,22324,0,22324,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22324.0,Aucun,0.0,Aucun,0.0,53.0,26.377710087797887,34.40000153,48.70000076,56.5,588856.0,723060.1875,0.0,193898.0,394958.0,22.33,1.0
2016,NonResidential,Other,2,GREATER DUWAMISH,1946,1.0,2,31360,0,31360,Other - Entertainment/Public Assembly,Entertainment/Public Assembly,31360.0,Aucun,0.0,Aucun,0.0,,55.00982142857143,58.90000153,130.1999969,135.5,1725108.0,1886366.625,0.0,1126394.0,598714.0,39.65,1.26
2016,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,1947,1.0,1,30496,0,30496,"Manufacturing/Industrial Plant, Office, Retail Store",Retail Store,30496.0,Aucun,0.0,Aucun,0.0,,65.32522298006296,68.0,147.1000061,154.3999939,1992158.0,2217613.5,0.0,1295854.0,696304.0,46.01,1.51
2016,NonResidential,Small- and Mid-Sized Office,3,EAST,1922,1.0,3,27600,0,27600,"Office, Retail Store",Office,27600.0,Aucun,0.0,Aucun,0.0,84.0,38.84605072463768,49.40000153,140.3000031,141.8000031,1072151.0,1103795.25,0.0,961739.0,110412.0,12.57,0.46
2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,1997,1.0,3,31686,7358,24328,"Food Service, Library, Office, Parking",Office,25927.0,Parking,6750.0,Food Service,3743.0,35.0,72.76535378400555,72.80000305,228.5,228.5,2305643.0,2305643.5,0.0,2305643.0,0.0,16.07,0.51
2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,1981,1.0,3,26694,6034,20660,"Office, Parking",Office,24914.0,Parking,4720.0,Aucun,0.0,92.0,26.97875927174646,29.5,90.80000305,92.69999695,720171.0,735909.0,0.0,720171.0,0.0,5.02,0.19
2016,NonResidential,Warehouse,5,NORTHWEST,1972,1.0,1,29400,0,29400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,29400.0,Aucun,0.0,Aucun,0.0,69.0,7.738401360544218,9.100000381,28.60000038,28.60000038,227509.0,227509.5,0.0,227509.0,0.0,1.59,0.05
2016,NonResidential,Hotel,2,GREATER DUWAMISH,1992,1.0,3,22452,0,22452,Hotel,Hotel,22452.0,Aucun,0.0,Aucun,0.0,85.0,55.413771601639056,56.5,107.0,110.5999985,1244150.0,1269576.0,0.0,524385.0,719765.0,41.88,1.87
2016,NonResidential,Other,4,NORTHEAST,1912,1.0,2,25767,0,25767,Bank Branch,Bank Branch,25767.0,Aucun,0.0,Aucun,0.0,22.0,61.371211239181896,92.90000153,284.7999878,291.7999878,1581352.0,1620383.625,0.0,1581352.0,0.0,11.02,0.43
2016,NonResidential,Retail Store,4,NORTHEAST,1953,1.0,4,33910,0,33910,"Office, Retail Store",Retail Store,33910.0,Aucun,0.0,Aucun,0.0,75.0,53.75505750516072,65.59999847,157.3000031,158.5,1822834.0,1904055.75,0.0,1270124.0,552710.0,38.21,1.13
2016,NonResidential,Worship Facility,4,NORTHEAST,1927,1.0,2,78401,0,78401,"K-12 School, Office, Supermarket/Grocery Store, Worship Facility",Worship Facility,78401.0,Aucun,0.0,Aucun,0.0,,31.407864695603372,36.29999924,58.0,64.80000305,2462408.0,2846592.0,0.0,939974.0,1522434.0,87.41,1.11
2016,NonResidential,Warehouse,4,LAKE UNION,1979,1.0,2,78716,0,78716,"Non-Refrigerated Warehouse, Office, Other, Retail Store",Non-Refrigerated Warehouse,78716.0,Aucun,0.0,Aucun,0.0,38.0,52.13425478936938,54.79999924,152.5,156.8999939,4103800.0,4311327.5,0.0,3680806.0,422994.0,48.13,0.61
2016,NonResidential,K-12 School,4,LAKE UNION,1910,1.0,2,33300,0,33300,K-12 School,K-12 School,33300.0,Aucun,0.0,Aucun,0.0,92.0,47.88990990990991,61.90000153,77.30000305,87.90000153,1594734.0,1903636.375,0.0,335907.0,1258827.0,69.2,2.08
2016,NonResidential,Supermarket / Grocery Store,4,LAKE UNION,1957,1.0,1,28808,0,28808,Supermarket/Grocery Store,Supermarket/Grocery Store,28808.0,Aucun,0.0,Aucun,0.0,29.0,320.48649680644263,303.2000122,694.0,697.5,9232575.0,9450746.0,0.0,5713530.0,3519045.0,226.73,7.87
2016,NonResidential,Small- and Mid-Sized Office,4,NORTHEAST,1957,1.0,1,27966,7004,20962,"Office, Parking",Office,20962.0,Parking,7004.0,Aucun,0.0,58.0,39.351355217049274,56.40000153,164.8000031,177.0,1100500.0,1181649.25,0.0,1100500.0,0.0,7.67,0.27
2016,NonResidential,Supermarket / Grocery Store,4,NORTHEAST,1950,1.0,1,26226,0,26226,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,26226.0,Aucun,0.0,Aucun,0.0,37.0,289.33348585373295,301.8999939,741.4000244,745.4000244,7588060.0,7798479.5,0.0,5349470.0,2238590.0,156.18,5.96
2016,NonResidential,Mixed Use Property,4,NORTHEAST,1976,1.0,2,34948,15755,19193,"Bank Branch, Parking",Bank Branch,19183.0,Parking,19183.0,Aucun,0.0,17.0,33.18664873526382,63.79999924,189.8000031,200.1999969,1159807.0,1223177.375,0.0,1159807.0,0.0,8.09,0.23
2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,1998,1.0,3,37639,9999,27640,"Laboratory, Office",Office,20434.0,Laboratory,7557.0,Aucun,0.0,,164.66494859055766,221.3999939,695.2999878,695.2999878,6197824.0,6197824.5,0.0,6197824.0,0.0,43.21,1.15
2016,NonResidential,Other,7,DOWNTOWN,1900,1.0,1,21420,0,21420,"Bar/Nightclub, Food Sales, Museum, Retail Store, Supermarket/Grocery Store",Museum,21420.0,Aucun,0.0,Aucun,0.0,,37.84486461251167,41.79999924,121.5999985,119.6999969,810637.0,812371.625,0.0,722467.0,88170.0,9.72,0.45
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1900,1.0,1,20880,0,20880,Office,Office,20880.0,Aucun,0.0,Aucun,0.0,94.0,32.72385057471264,32.70000076,102.8000031,102.8000031,683274.0,683274.0,0.0,683274.0,0.0,4.76,0.23
2016,NonResidential,Mixed Use Property,7,DOWNTOWN,1966,1.0,3,26000,0,26000,"Office, Other - Entertainment/Public Assembly",Office,26000.0,Aucun,0.0,Aucun,0.0,,40.886,40.90000153,108.9000015,108.9000015,1063036.0,1063035.875,0.0,820061.0,242975.0,18.62,0.72
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1900,1.0,3,38675,0,38675,"Office, Restaurant",Office,38675.0,Aucun,0.0,Aucun,0.0,,50.129980607627665,119.4000015,287.6000061,285.2999878,1938777.0,1956121.125,0.0,1280095.0,658682.0,43.91,1.14
2016,Nonresidential COS,Small- and Mid-Sized Office,7,DOWNTOWN,1929,1.0,4,49951,0,49951,"Office, Other",Office,49951.0,Aucun,0.0,Aucun,0.0,,102.78965386078357,101.4000015,175.1999969,185.5,5134446.0,5683758.0,382080.0,2092919.0,2659447.0,185.33,3.71
2016,NonResidential,Medical Office,2,SOUTHEAST,2010,1.0,2,25880,0,25880,Medical Office,Medical Office,25880.0,Aucun,0.0,Aucun,0.0,8.0,75.02812982998455,75.59999847,224.6000061,225.1999969,1941728.0,1956483.5,0.0,1805820.0,135908.0,19.81,0.77
2016,NonResidential,Worship Facility,4,NORTHEAST,1927,1.0,3,41013,0,41013,"Office, Worship Facility",Worship Facility,41013.0,Aucun,0.0,Aucun,0.0,,26.353131933777096,34.59999847,59.29999924,62.70000076,1080821.0,1191549.25,0.0,432910.0,647911.0,37.43,0.91
2016,NonResidential,Other,4,NORTHEAST,2004,1.0,2,21075,0,21075,"Office, Social/Meeting Hall",Social/Meeting Hall,21075.0,Aucun,0.0,Aucun,0.0,,75.01954922894424,81.40000153,143.3999939,149.1000061,1581037.0,1715969.625,0.0,652060.0,928977.0,53.88,2.56
2016,NonResidential,Worship Facility,4,NORTHEAST,1950,1.0,3,46485,0,46485,Worship Facility,Worship Facility,46485.0,Aucun,0.0,Aucun,0.0,83.0,33.23642035065075,26.39999962,50.20000076,52.59999847,1544995.0,1689227.75,0.0,759192.0,785803.0,47.03,1.01
2016,NonResidential,Small- and Mid-Sized Office,6,NORTHWEST,1965,1.0,4,56896,0,56896,"Office, Parking",Office,56896.0,Aucun,0.0,Aucun,0.0,96.0,24.642294713160855,37.0,87.19999695,89.90000153,1402048.0,1507071.5,0.0,997123.0,404925.0,28.46,0.5
2016,NonResidential,Worship Facility,6,NORTHWEST,1978,1.0,2,27500,0,27500,Worship Facility,Worship Facility,27500.0,Aucun,0.0,Aucun,0.0,60.0,20.986290909090908,23.79999924,48.20000076,52.40000153,577123.0,654455.1875,0.0,343669.0,233454.0,14.79,0.54
2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,1930,1.0,2,36630,0,36630,"Distribution Center, Office",Office,36630.0,Aucun,0.0,Aucun,0.0,90.0,14.795058695058694,16.39999962,51.59999847,51.59999847,541943.0,541943.3125,0.0,541943.0,0.0,3.78,0.1
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1900,1.0,3,26830,0,26830,"Office, Other",Office,26830.0,Aucun,0.0,Aucun,0.0,,78.24774506149832,79.69999695,167.5,169.0,2099387.0,2139205.25,0.0,1095970.0,1003417.0,60.93,2.27
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1906,1.0,5,41920,0,41920,Office,Office,41920.0,Aucun,0.0,Aucun,0.0,95.0,26.326216603053435,26.29999924,82.69999695,82.69999695,1103595.0,1103594.75,0.0,1103595.0,0.0,7.69,0.18
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1905,1.0,5,36879,0,36879,Office,Office,36879.0,Aucun,0.0,Aucun,0.0,92.0,41.692291005721415,37.79999924,93.0,96.69999695,1537570.0,1664247.375,0.0,1186017.0,351553.0,26.94,0.73
2016,NonResidential,Other,7,DOWNTOWN,1904,1.0,6,29820,0,29820,Other - Lodging/Residential,Lodging/Residential,29820.0,Aucun,0.0,Aucun,0.0,,53.72082494969819,54.5,131.3999939,131.3999939,1601955.0,1624991.375,0.0,1069795.0,532160.0,35.72,1.2
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1905,1.0,2,33640,0,33640,Office,Office,33640.0,Aucun,0.0,Aucun,0.0,70.0,32.06111771700357,41.90000153,124.0,131.5,1078536.0,1144343.125,0.0,1078536.0,0.0,7.52,0.22
2016,NonResidential,Warehouse,7,DOWNTOWN,1906,1.0,4,43484,0,43484,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,43484.0,Aucun,0.0,Aucun,0.0,18.0,36.03718609143593,36.0,113.1999969,113.1999969,1567041.0,1567040.75,0.0,1567041.0,0.0,10.92,0.25
2016,NonResidential,Mixed Use Property,2,DOWNTOWN,1900,1.0,3,22480,0,22480,"Office, Other, Retail Store",Office,22480.0,Aucun,0.0,Aucun,0.0,,43.639190391459074,34.09999847,107.0,107.0,981009.0,981009.125,0.0,981009.0,0.0,6.84,0.3
2016,NonResidential,Hotel,2,DOWNTOWN,1925,1.0,4,33018,0,33018,"Hotel, Retail Store",Hotel,33018.0,Aucun,0.0,Aucun,0.0,49.0,147.11917741837786,175.5,303.7999878,312.1000061,4857581.0,5153234.0,0.0,1827547.0,3030034.0,173.67,5.26
2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,1970,1.0,2,26510,0,26510,Office,Office,26510.0,Aucun,0.0,Aucun,0.0,91.0,37.23364768012071,33.0,94.30000305,95.30000305,987064.0,1017753.188,0.0,893799.0,93265.0,11.18,0.42
2016,NonResidential,Warehouse,4,LAKE UNION,1938,1.0,1,40028,0,40028,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,40028.0,Aucun,0.0,Aucun,0.0,80.0,23.543894274008196,19.0,59.40000153,59.40000153,942415.0,942415.1875,0.0,938199.0,4216.0,6.76,0.17
2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,2007,1.0,3,44510,18228,26282,"Office, Parking",Office,26282.0,Parking,18228.0,Aucun,0.0,23.0,49.158638508200404,85.59999847,261.3999939,268.8999939,2188051.0,2250450.5,0.0,2188051.0,0.0,15.25,0.34
2016,NonResidential,Worship Facility,5,NORTH,1954,1.0,1,21624,0,21624,Worship Facility,Worship Facility,21624.0,Aucun,0.0,Aucun,0.0,90.0,30.830928597854236,33.79999924,62.59999847,67.09999847,666688.0,730124.5,0.0,313117.0,353571.0,20.96,0.97
2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,1993,1.0,3,21600,0,21600,"Office, Restaurant",Office,21600.0,Aucun,0.0,Aucun,0.0,,71.25814814814815,70.09999847,178.3000031,174.6999969,1539176.0,1514428.75,0.0,1069041.0,470135.0,32.42,1.5
2016,NonResidential,Mixed Use Property,2,DOWNTOWN,1909,1.0,3,20620,0,20620,"Multifamily Housing, Retail Store, Social/Meeting Hall",Multifamily Housing,20620.0,Aucun,0.0,Aucun,0.0,,36.249127061105725,38.40000153,79.59999847,83.5,747457.0,791926.875,0.0,410059.0,337398.0,20.78,1.01
2016,NonResidential,Hotel,2,DOWNTOWN,1910,1.0,5,40552,0,40552,Hotel,Hotel,40552.0,Aucun,0.0,Aucun,0.0,99.0,29.59609883606234,34.0,42.79999924,47.40000153,1200181.0,1377497.25,0.0,227435.0,972746.0,53.25,1.31
2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,1909,1.0,3,31432,0,31432,"Multifamily Housing, Office, Other",Office,31432.0,Aucun,0.0,Aucun,0.0,,45.799567319928734,45.79999924,143.8000031,143.8000031,1439572.0,1439572.375,0.0,1439572.0,0.0,10.04,0.32
2016,NonResidential,Retail Store,2,DOWNTOWN,1917,1.0,2,24550,0,24550,"Office, Retail Store",Retail Store,24550.0,Aucun,0.0,Aucun,0.0,100.0,8.35010183299389,42.0,16.39999962,17.70000076,204995.0,1031447.625,0.0,90201.0,114794.0,6.73,0.27
2016,NonResidential,Other,3,CENTRAL,1908,1.0,3,25864,0,25864,"Office, Social/Meeting Hall",Social/Meeting Hall,25864.0,Aucun,0.0,Aucun,0.0,,39.757075471698116,47.20000076,91.19999695,91.19999695,1028277.0,1028277.313,0.0,433559.0,594718.0,34.61,1.34
2016,NonResidential,Other,4,NORTHEAST,1924,1.0,3,20686,0,20686,Other - Lodging/Residential,Lodging/Residential,20686.0,Aucun,0.0,Aucun,0.0,,58.373005897708595,63.90000153,108.1999969,116.0,1207504.0,1321763.125,0.0,464268.0,743236.0,42.71,2.06
2016,Nonresidential COS,Mixed Use Property,2,EAST,2005,1.0,2,29508,7120,22388,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science, Parking, Pre-school/Daycare",Recreation,11074.0,Fitness Center/Health Club/Gym,8183.0,Parking,6569.0,,75.15317879896978,112.1999969,178.3000031,193.6000061,2217620.0,2506557.5,0.0,791940.0,1425680.0,81.24,2.75
2016,Nonresidential COS,Other,3,CENTRAL,1913,1.0,3,20992,0,20992,"Other - Education, Performing Arts, Social/Meeting Hall",Performing Arts,20992.0,Aucun,0.0,Aucun,0.0,,117.8211699695122,93.19999695,123.0999985,138.3999939,2473302.0,2879554.5,0.0,576892.0,1896410.0,104.74,4.99
2016,NonResidential,K-12 School,3,CENTRAL,1925,1.0,2,22344,0,22344,K-12 School,K-12 School,22344.0,Aucun,0.0,Aucun,0.0,40.0,68.14343895452917,74.5,123.5,131.1000061,1522597.0,1663727.125,0.0,555586.0,967011.0,55.23,2.47
2016,NonResidential,University,3,EAST,1921,1.0,3,31900,0,31900,College/University,College/University,31900.0,Aucun,0.0,Aucun,0.0,,77.30721003134796,105.3000031,160.1999969,171.1999969,2466100.0,2737986.0,0.0,753713.0,1712387.0,96.2,3.02
2016,Nonresidential COS,Other,6,BALLARD,1950,1.0,2,29417,0,29417,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare",Recreation,29417.0,Aucun,0.0,Aucun,0.0,,55.46041404629976,61.09999847,103.9000015,112.1999969,1631479.0,1816709.0,0.0,658940.0,972539.0,56.25,1.91
2016,NonResidential,Supermarket / Grocery Store,1,SOUTHWEST,1997,1.0,1,31841,0,31841,"Office, Supermarket/Grocery Store",Supermarket/Grocery Store,31841.0,Aucun,0.0,Aucun,0.0,,412.693508369712,426.6000061,851.0999756,865.7999878,13140574.0,13584036.0,0.0,6365315.0,6775259.0,404.21,12.69
2016,NonResidential,Mixed Use Property,3,EAST,1988,1.0,2,21036,0,21036,"Fitness Center/Health Club/Gym, Medical Office, Office, Parking, Restaurant",Parking,21036.0,Aucun,0.0,Aucun,0.0,,130.0537649743297,134.6000061,280.7000122,285.3999939,2735811.0,2830649.5,0.0,1450920.0,1284891.0,78.36,3.73
2016,NonResidential,Mixed Use Property,4,NORTHEAST,1999,1.0,2,32928,0,32928,"Office, Other, Parking, Retail Store",Parking,32928.0,Aucun,0.0,Aucun,0.0,9.0,171.65421525753158,172.1000061,540.5,540.5,5652230.0,5652231.0,0.0,5652230.0,0.0,39.4,1.2
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1960,1.0,1,44476,0,44476,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,44476.0,Aucun,0.0,Aucun,0.0,33.0,30.76085978954942,37.09999847,82.0,86.09999847,1368120.0,1529218.125,0.0,931104.0,437016.0,29.7,0.67
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,1969,1.0,1,35017,0,35017,"Non-Refrigerated Warehouse, Office, Parking",Office,35017.0,Aucun,0.0,Aucun,0.0,66.0,36.9958877116829,46.40000153,108.3000031,111.8000031,1295485.0,1394293.5,0.0,904631.0,390854.0,27.06,0.77
2016,NonResidential,Worship Facility,3,SOUTHEAST,1963,1.0,2,22952,0,22952,"Parking, Worship Facility",Worship Facility,22952.0,Aucun,0.0,Aucun,0.0,98.0,20.50657894736842,23.70000076,32.79999924,36.70000076,470667.0,545136.5,0.0,123878.0,346789.0,19.28,0.84
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1976,1.0,1,21040,0,21040,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,21040.0,Aucun,0.0,Aucun,0.0,43.0,28.14106463878327,31.20000076,56.09999847,60.09999847,592088.0,657383.1875,0.0,266815.0,325273.0,19.14,0.91
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1951,1.0,2,28032,0,28032,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,28032.0,Aucun,0.0,Aucun,0.0,52.0,47.12703339041096,51.29999924,81.80000305,89.40000153,1321065.0,1539819.875,0.0,510536.0,810529.0,46.61,1.66
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1974,1.0,1,25620,0,25620,Distribution Center,Distribution Center,25620.0,Aucun,0.0,Aucun,0.0,82.0,21.480249804839968,25.5,38.0,43.09999847,550324.0,652579.875,0.0,189949.0,360375.0,20.46,0.8
2016,NonResidential,Warehouse,2,DOWNTOWN,1992,1.0,3,33238,0,33238,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,33238.0,Aucun,0.0,Aucun,0.0,14.0,49.114627835609845,49.09999847,154.1999969,154.1999969,1632472.0,1632472.0,0.0,1632472.0,0.0,11.38,0.34
2016,NonResidential,K-12 School,3,EAST,1912,1.0,4,27800,0,27800,K-12 School,K-12 School,27800.0,Aucun,0.0,Aucun,0.0,8.0,42.49744604316547,115.0,211.3999939,220.1999969,1181429.0,1275996.25,0.0,528460.0,652969.0,38.36,1.38
2016,NonResidential,Large Office,7,DOWNTOWN,2000,1.0,6,706176,0,706176,"Bank Branch, Office, Parking",Office,706176.0,Aucun,0.0,Aucun,0.0,82.0,18.792319478430308,59.09999847,182.8000031,185.6000061,13270685.0,13473994.0,0.0,13270685.0,0.0,92.52,0.13
2016,NonResidential,Supermarket / Grocery Store,1,SOUTHWEST,1998,1.0,1,33706,0,33706,Supermarket/Grocery Store,Supermarket/Grocery Store,33706.0,Aucun,0.0,Aucun,0.0,22.0,257.74906544828815,283.2999878,651.2999878,661.4000244,8687690.0,8992072.0,0.0,5528496.0,3159194.0,206.33,6.12
2016,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,1961,1.0,2,37600,0,37600,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,37600.0,Aucun,0.0,Aucun,0.0,,57.75933510638298,65.90000153,86.90000153,98.0,2171751.0,2477406.25,0.0,472249.0,1699502.0,93.55,2.49
2016,SPS-District K-12,K-12 School,5,NORTHWEST,1954,1.0,1,42128,0,42128,K-12 School,K-12 School,42128.0,Aucun,0.0,Aucun,0.0,93.0,40.57413121914166,44.40000153,86.90000153,92.90000153,1709307.0,1869043.875,0.0,893537.0,815770.0,49.55,1.18
2016,NonResidential,Other,3,EAST,1912,1.0,3,33708,0,33708,Other,Other,33708.0,Aucun,0.0,Aucun,0.0,,23.327530743443695,24.79999924,60.40000153,62.20000076,786324.4063,835610.875,166488.4063,567086.0,52750.0,19.61,0.58
2016,NonResidential,Other,5,NORTH,1948,1.0,2,47237,0,47237,Other,Other,47237.0,Aucun,0.0,Aucun,0.0,,126.62594999682452,125.8000031,394.1000061,395.0,5981430.0,5996179.5,0.0,5981430.0,0.0,41.7,0.88
2016,NonResidential,Supermarket / Grocery Store,4,NORTHEAST,1997,1.0,1,76585,38585,38000,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,41447.0,Aucun,0.0,Aucun,0.0,18.0,181.57704511327285,346.7000122,761.2999878,773.0999756,13906078.0,14368231.0,0.0,8112028.0,5794050.0,364.27,4.76
2016,NonResidential,Worship Facility,4,NORTHEAST,1938,1.0,3,26373,0,26373,Worship Facility,Worship Facility,26373.0,Aucun,0.0,Aucun,0.0,75.0,36.56148333522921,44.5,60.79999924,69.09999847,964236.0,1172287.125,0.0,282478.0,681758.0,38.18,1.45
