,PropertyGFATotal,PropertyGFAParking,GFA_par_Building,GFA_par_Floor,GFABuilding_s,PrimaryPropertyType_T_Encoded,NumBuildings,NmbFloors,LargestUseType_GFA_proportion,SecondUseType_GFA_proportion,ThirdUseType_GFA_proportion,Ratio_Parking,Ratio_Building,Nombre_Usage_Type,proportion_Electricity,proportion_Steam,proportion_NaturalGas,Neighborhood_H_DOWNTOWN,Neighborhood_H_NORTHEAST,Neighborhood_H_EAST,Neighborhood_H_LAKE UNION,Neighborhood_H_GREATER DUWAMISH,Neighborhood_H_MAGNOLIA / QUEEN ANNE,Neighborhood_H_BALLARD,Neighborhood_H_NORTHWEST,Neighborhood_H_CENTRAL,Neighborhood_H_SOUTHEAST,Neighborhood_H_DELRIDGE,Neighborhood_H_NORTH,Neighborhood_H_SOUTHWEST,BuildingType_H_NonResidential,BuildingType_H_Nonresidential COS,BuildingType_H_Campus,BuildingType_H_SPS-District K-12,Age_Building_groupe_L,Co_stratification,ENERGYSTARScore
265,0.260556281443217,-0.32512581792811696,0.28446498390128117,2.2497770174423293,0.41424172577975216,-0.4938446837110081,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,77.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,119.0,56.0
454,0.5475085984410362,2.024324118743096,0.575450773975184,0.07388682041611519,-0.019055436543309844,0.4928554894001949,1.0,5.0,43.5,35.6,0.0,52.73,47.27,2.0,92.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,123.0,15.0
63,0.5854830287486924,-0.32512581792811696,0.6139589823119846,-0.03413009678522504,0.7976192871342033,-0.4579573386422699,1.0,6.0,100.0,0.0,0.0,0.0,100.0,1.0,30.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,38.0,100.0
1123,-0.5112896588395106,-0.32512581792811696,-0.4982302147236903,-0.5044331116796802,-0.4964509665910952,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,2.0,90.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,62.0,84.0
1045,-0.3568229822194693,-0.32512581792811696,-0.3415923161117255,0.34574460343034,-0.31419740241330824,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,65.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,23.0,10.0
360,-0.32243850239189503,-0.32512581792811696,-0.30672451949106644,-0.4055504347788911,-0.2736275258671228,-0.42849418777890996,1.0,4.0,100.0,0.0,0.0,0.0,100.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,12.0,60.0
237,1.202789834695267,-0.32512581792811696,1.239942806125216,0.039546039912773286,1.5259729232502506,2.5408838362441997,1.0,8.0,100.0,0.0,0.0,0.0,100.0,4.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,138.0,77.0
650,-0.4861468313487346,-0.13326929229826076,-0.4727339734016489,-0.4785858198565242,-0.5298161926471822,-0.6809150689530434,1.0,3.0,83.7,41.0,0.0,25.81,74.19,2.0,61.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,55.0,94.0
112,-0.319131795711159,-0.32512581792811696,-0.30337133291950114,-0.1146718299090506,-0.26972597835252793,-0.7946208380053232,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,40.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,61.0,46.0
1234,-0.4902110505160935,-0.32512581792811696,-0.47685532024359273,-0.06563171033257297,-0.4715805441873034,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,65.0
1084,-0.5077194695547318,-0.32512581792811696,-0.49460984197112373,-0.5007628833103663,-0.492238538796453,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,49.0,40.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,29.0,96.0
532,-0.5508120494459178,-0.32512581792811696,-0.5383081418738731,-0.471929304172487,-0.5430830085982049,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,76.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,103.0,77.0
577,-0.5033851807182292,-0.32512581792811696,-0.49021462929365367,-0.49630715980288187,-0.4871245581896733,0.3971617004665172,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,90.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,22.0,79.0
810,-0.4526779535702088,-0.32512581792811696,-0.43879464875996904,-0.32060376534681106,-0.4272956482945516,-0.42849418777890996,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,53.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,10.0,89.0
126,3.8747076387065245,-0.32512581792811696,3.9494177507678545,0.7174053273954014,4.678539895147902,-0.20867931955090507,1.0,10.0,100.0,0.0,0.0,0.0,100.0,2.0,94.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,78.0,93.0
259,-0.2766254646139681,-0.32512581792811696,-0.26026752226947947,0.5930782636803877,-0.21957321717388148,-0.4938446837110081,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,123.0,100.0
1070,-0.5491652831706508,-0.32512581792811696,-0.5366382282426155,-0.2474498835759345,-0.5411400068479086,-0.7946208380053232,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,26.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,10.0,100.0
148,6.707046826189188,8.403754678607559,6.821569001713085,-0.22556578100213062,5.15267118225519,2.5408838362441997,1.0,49.0,72.0,20.7,2.7,32.84,67.16,5.0,85.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,74.0,89.0
721,-0.4425338733145643,-0.32512581792811696,-0.4285079807914221,-0.49814565641500747,-0.41532675751272674,-0.6809150689530434,1.0,4.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,70.0,84.0
376,0.7954654900405337,-0.32512581792811696,0.8268930092609063,3.8994671377105323,1.0453753263179768,0.4928554894001949,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,62.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,123.0,53.0
851,-0.33494075195372186,0.16750307106277393,-0.3194025037795743,-0.5335356191949221,-0.45022306894804714,-0.6809150689530434,1.0,7.0,100.0,0.0,0.0,38.3,61.7,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,23.0,94.0
896,-0.4821287216370832,-0.32512581792811696,-0.46865938414138036,-0.3660176788982674,-0.46204429159684945,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,46.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,130.0,54.0
694,-0.1986807232730321,0.49126982935749797,-0.1812271702747938,-0.1830652649770627,-0.39581901993975255,-0.7946208380053232,1.0,3.0,100.0,0.0,0.0,45.98,54.02,1.0,19.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,109.0,24.0
137,-0.10322097582835665,-0.32512581792811696,-0.08442561689805209,-0.43144465397413556,-0.014975132867687747,-0.6809150689530434,1.0,7.0,100.0,0.0,0.0,0.0,100.0,3.0,91.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,64.0,85.0
1079,-0.49878740927768384,-0.32512581792811696,-0.4855522304351824,-0.391705844268796,-0.48169969730284623,-0.4969845221187181,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,86.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,133.0,60.0
7,0.31580199644587315,0.1309533383749653,0.3404872464027118,-0.40846746866874445,0.3295890255228457,0.3890279392304994,1.0,11.0,87.4,0.0,0.0,12.59,87.41,1.0,39.0,33.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,130.0,30.0
502,0.05783276589275253,-0.32512581792811696,-0.30184837168779416,-0.11235593362416309,0.17505043831128422,0.3971617004665172,2.0,4.0,100.0,0.0,0.0,0.0,100.0,1.0,84.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,90.0,79.0
854,-0.4228780710529778,-0.32512581792811696,-0.4085758916887312,-0.27465150748351674,-0.3921350886211909,-0.16436057046716165,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,117.0,89.0
631,0.6646727253937302,1.5504787169717,0.694261789011901,0.1461549734324206,0.2748585522205013,2.5408838362441997,1.0,5.0,49.5,35.5,4.0,38.46,61.54,4.0,80.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,98.0
1116,-0.49279318003571204,-0.32512581792811696,-0.4794737448174047,-0.4854183842879722,-0.4746271709317679,-0.16436057046716165,1.0,3.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,79.0,61.0
371,-0.18836537932475983,-0.32512581792811696,-0.17076683128859607,-0.30217816946617093,-0.11543609536500438,-0.6809150689530434,1.0,4.0,100.0,0.0,0.0,0.0,100.0,1.0,89.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,45.0,91.0
929,-0.48164786588470526,-0.32512581792811696,-0.4681717693610531,-0.039222366732978554,-0.461476935085763,-0.16436057046716165,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,41.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,24.0,89.0
29,0.45974254303440804,-0.32512581792811696,0.4864510570836778,0.4938062114805421,0.6492594454885838,-0.4579573386422699,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,38.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,53.0,95.0
411,0.2630725403118249,-0.32512581792811696,0.2870166119298428,0.7831036483193156,0.4172106324542048,-0.4969845221187181,1.0,2.0,100.0,0.0,0.0,0.0,100.0,3.0,84.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,71.0,51.0
407,0.019924206236106995,0.022392352417454842,0.04045052444739272,-0.32483265290765473,0.01615175517205797,2.5408838362441997,1.0,6.0,59.2,13.5,11.4,13.57,86.43,6.0,94.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,59.0,77.0
1271,-0.4043684181189771,-0.32512581792811696,-0.38980606247339555,-0.39451606252122884,-0.37029574894786116,-0.20867931955090507,1.0,3.0,100.0,0.0,0.0,0.0,100.0,3.0,35.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,120.0,67.0
357,-0.1739397067534212,-0.32512581792811696,-0.15613838787877932,0.9097669231989087,-0.09841540003240934,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,74.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,6.0,69.0
353,-0.1895642251731542,-0.32512581792811696,-0.17198252841215161,0.08512501186172715,-0.11685060063922004,-0.16436057046716165,1.0,2.0,100.0,0.0,0.0,0.0,100.0,3.0,43.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,82.0,89.0
788,-0.41712756321974553,-0.32512581792811696,-0.40274455328837955,0.15976187985011936,-0.3853501265091564,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,71.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,30.0,60.0
153,0.6212244439870866,0.4001912074493665,0.6502027877648,-0.1846515117280528,0.6015004624663023,2.5408838362441997,1.0,8.0,80.4,9.3,8.799999999999999,15.37,84.63,4.0,66.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,104.0,69.0
566,-0.5588219206088163,-0.32512581792811696,-0.5464306017763102,-0.48428075102522045,-0.5525337691116459,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,98.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,97.0,16.0
542,-0.5227379779851665,-0.32512581792811696,-0.5098394542881932,-0.4286382955488442,-0.5099587147591547,-0.20867931955090507,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,46.0,0.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,139.0,20.0
343,-0.03807490197879552,-0.32512581792811696,-0.018363833645500646,-0.40274263399714155,0.06189001637403138,-0.6809150689530434,1.0,7.0,100.0,0.0,0.0,0.0,100.0,2.0,71.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,102.0,64.0
305,1.4405631236485137,-0.32512581792811696,1.4810582955152414,2.5988272803101995,1.8065190599720236,-0.4969845221187181,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,44.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,22.0,92.0
612,-0.44229015190582477,-0.32512581792811696,-0.428260833573996,-0.4335003166501686,-0.41503919325368294,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,3.0,94.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,77.0
1021,-0.5603632938424662,-0.32512581792811696,-0.5479936409351673,-0.4866575919491839,-0.5543524187499231,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,25.0,80.0
280,0.5037375508444403,0.5782321706910801,0.5310644696563563,-0.32222082977029387,0.40438682090224964,2.5408838362441997,1.0,10.0,83.0,14.8,1.2,21.02,78.98,3.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,64.0,88.0
1117,-0.49476271250093135,-0.32512581792811696,-0.4814709615203888,-0.48744310740223434,-0.4769510010251222,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,2.0,65.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,75.0,89.0
1163,-0.4860480253722186,-0.32512581792811696,-0.4726337785837735,-0.47848424545806423,-0.4666686357625545,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,3.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,54.0,77.0
1262,-0.5200965648796384,-0.32512581792811696,-0.507160912823656,-0.15780031949515747,-0.5068421399516795,-0.6809150689530434,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,87.0,64.0
56,1.0330345799756473,-0.32512581792811696,1.0678014293606557,1.9704067919180046,1.325680530822713,-0.16436057046716165,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,72.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,96.0,89.0
400,0.3604227754405068,0.9989680903368251,0.38573522615526823,-0.041509822186297236,0.09706612006139445,2.5408838362441997,1.0,5.0,66.60000000000001,31.4,0.0,35.0,65.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0,63.0
572,-0.47996157721883187,-0.32512581792811696,-0.4664617778026453,-0.5270029430174874,-0.4594873012934596,-0.16436057046716165,1.0,4.0,100.0,0.0,0.0,0.0,100.0,2.0,52.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,84.0,81.0
473,-0.017918482769527865,-0.32512581792811696,0.0020759092010926216,1.390945163583519,0.08567235779765732,-0.20867931955090507,1.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,68.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,104.0,81.0
468,0.06850381135648247,-0.32512581792811696,0.08971297656949251,1.6574763851425027,0.18764108965320384,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,33.0,11.0
1052,-0.3894289544697552,-0.32512581792811696,-0.3746566060106264,-0.45720101639579014,-0.35266883706917374,-0.4579573386422699,1.0,4.0,100.0,0.0,0.0,0.0,100.0,2.0,50.0,25.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,67.0,75.0
1054,-0.5257416796712535,-0.32512581792811696,-0.5128853767516072,-0.1752101713911978,-0.513502749951695,-0.16436057046716165,1.0,1.0,100.0,0.0,0.0,0.0,100.0,3.0,78.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,120.0,89.0
1233,-0.557827273778555,-0.32512581792811696,-0.5454219739430306,-0.48274697760847474,-0.5513601960544668,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,69.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,115.0,7.0
1010,-0.4613860536338205,-0.32512581792811696,-0.4476251520420594,-0.5484107632369124,-0.4375702415501181,-0.060662129925955106,1.0,5.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,39.0,77.0
776,-0.5472879696168464,-0.32512581792811696,-0.5347345267029818,-0.4664950738548782,-0.538924984852571,-0.060662129925955106,1.0,2.0,100.0,0.0,0.0,0.0,100.0,4.0,68.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,80.0,50.5
847,-0.5607716918787324,-0.32512581792811696,-0.5484077795157193,-0.4872873532196358,-0.5548342831839965,-0.20867931955090507,1.0,2.0,100.0,0.0,0.0,0.0,100.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,11.0,72.0
504,0.310545518495221,-0.32512581792811696,0.3351568820917375,2.403946639424885,0.4732234869117447,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,89.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,88.0
534,-0.26737063814696777,-0.32512581792811696,-0.25088260766181164,-0.25367978678643976,-0.20865354733721664,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,16.0,96.0
720,-0.42565781252562845,-0.32512581792811696,-0.411394705898294,-0.27893794709852787,-0.39541487557569094,-0.16436057046716165,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,75.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,75.0,89.0
903,-0.5355102972161372,-0.32512581792811696,-0.5227913044122273,-0.448333571410234,-0.5250286363344523,-0.4579573386422699,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,63.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,37.0,69.0
13,2.0489773917086467,1.6857008995241363,2.0980245857196813,-0.38930505210167565,1.8637598915357507,0.3890279392304994,1.0,28.0,83.7,20.4,0.0,20.42,79.58,2.0,63.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,121.0,31.0
648,-0.5598165674390776,-0.32512581792811696,-0.5474392296095898,-0.2802990440378916,-0.5537073421688248,-0.060662129925955106,1.0,1.0,100.0,0.0,0.0,0.0,100.0,3.0,53.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,32.0,77.0
679,-0.08655570112265497,-0.32512581792811696,-0.06752609094972498,0.24396705617344155,0.0046880448453101705,-0.16436057046716165,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,62.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,79.0,89.0
550,-0.3848180088990077,-0.32512581792811696,-0.3699808478431051,-0.21596182005334116,-0.34722843216834426,-0.20867931955090507,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,22.0,86.0
838,-0.4641328597809658,-0.32512581792811696,-0.4504105679789971,-0.3382675532390013,-0.4408111684696122,0.4928554894001949,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,36.0,81.0
1159,-0.5506539598834922,-0.32512581792811696,-0.5381478301652725,-0.2520410463863255,-0.5428964804301765,-0.7946208380053232,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,47.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,31.0,90.0
781,-0.535595929062451,-0.32512581792811696,-0.5228781399210527,-0.5294204137008349,-0.5251296724254677,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,2.0,78.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,40.0,77.0
300,1.0459452275737402,3.4598178271548927,1.0808935522297154,0.6494926845850598,0.09743917639745134,-0.20867931955090507,1.0,4.0,37.4,0.0,0.0,60.6,39.4,1.0,74.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,124.0,42.0
